41	332
41	339
41	362
41	369
42	52
42	54
42	57
42	66
42	82
42	93
42	101
42	116
42	124
42	128
42	149
42	152
42	155
42	218
42	252
42	268
42	273
42	290
42	297
42	359
43	61
43	113
43	350
44	63
44	67
44	73
44	107
44	141
44	206
44	228
44	237
44	252
44	257
44	267
44	282
44	296
44	347
45	46
45	56
45	57
45	64
45	70
45	73
45	119
45	156
45	212
45	245
45	251
45	418
45	423
46	95
46	124
46	134
46	138
46	266
46	318
46	323
46	329
46	347
46	357
46	359
46	369
46	403
46	424
46	428
47	98
47	100
47	108
48	69
48	92
48	253
48	383
48	399
49	71
49	204
50	90
51	132
51	141
51	148
51	190
51	236
52	73
52	112
52	113
52	118
52	120
52	151
52	179
52	199
52	273
52	389
52	396
53	71
53	95
53	151
53	402
54	86
54	113
54	154
55	60
55	66
55	143
55	155
55	178
55	196
55	281
55	417
56	75
56	98
56	193
56	198
56	223
56	292
56	316
56	332
56	334
56	341
56	383
57	70
57	212
58	76
58	142
58	150
58	176
58	239
58	345
59	64
59	146
59	168
59	393
60	81
60	126
60	130
60	132
60	137
60	314
60	333
60	397
60	422
61	114
61	161
61	381
62	67
62	93
62	131
62	173
62	294
62	295
62	401
63	104
63	109
63	167
63	170
63	181
63	286
63	342
63	373
63	386
64	67
64	88
64	89
64	99
64	101
64	121
64	122
64	152
64	167
64	223
64	273
64	318
64	333
64	364
64	374
64	388
64	390
65	66
65	86
65	108
65	127
65	137
65	148
65	153
65	166
65	218
65	235
65	256
65	336
65	391
66	68
66	145
66	208
66	224
66	230
66	271
66	361
66	406
66	429
67	143
67	428
68	79
68	91
68	206
68	254
68	348
68	397
69	144
69	171
69	257
69	279
69	331
70	98
70	120
70	127
70	132
70	170
70	174
70	245
70	263
70	264
70	277
70	284
70	353
70	374
70	392
71	91
71	102
71	153
71	261
71	315
71	431
72	81
72	84
72	91
72	163
72	165
72	229
72	266
72	324
72	325
72	334
73	80
73	120
73	133
73	190
73	201
73	207
73	208
73	267
73	323
73	335
74	115
74	191
74	239
74	276
74	376
75	174
75	191
75	211
75	333
76	83
76	124
76	313
77	229
77	427
78	100
78	102
78	110
78	174
78	186
78	299
78	356
78	358
78	401
79	80
79	87
79	131
79	156
80	139
80	160
80	229
80	241
80	272
80	430
81	92
81	105
81	169
81	171
81	319
81	365
81	378
81	398
81	409
82	205
82	255
82	295
82	297
82	337
82	405
82	422
83	180
83	226
83	415
84	321
84	324
85	260
86	112
86	117
86	122
86	152
86	155
86	214
86	228
86	255
86	268
86	298
87	117
88	160
88	216
88	270
88	337
88	417
88	421
90	317
91	103
91	111
91	112
91	247
91	251
91	270
91	317
91	321
91	366
91	426
92	138
92	144
92	164
92	169
92	180
92	185
92	202
92	240
92	251
92	264
92	344
92	408
93	179
93	188
93	189
93	213
93	269
93	315
93	389
93	394
94	165
94	204
94	207
94	215
94	351
95	99
95	106
95	107
95	213
95	360
95	381
96	172
96	217
96	238
96	305
96	326
96	340
96	412
97	100
97	211
97	219
97	263
97	380
98	230
98	337
98	394
99	115
99	255
99	289
99	324
100	105
100	111
100	113
100	248
100	338
100	341
101	234
101	275
102	105
102	110
102	121
102	138
102	197
102	202
102	256
102	390
103	110
103	137
103	159
103	178
103	228
103	246
103	265
105	117
105	233
105	407
106	184
106	187
106	222
106	290
106	322
107	154
107	357
108	136
108	139
108	166
108	192
108	198
108	352
108	353
108	366
108	423
109	136
109	150
109	201
109	231
109	330
110	127
110	152
110	180
110	211
110	224
110	302
111	185
111	325
111	376
112	129
112	201
112	209
112	234
112	263
112	301
112	350
112	391
113	176
114	134
114	187
114	200
115	168
115	172
115	220
115	309
115	356
116	183
116	335
116	360
116	362
118	156
118	177
118	191
119	203
119	331
119	367
119	393
119	416
120	227
120	268
120	299
120	401
121	123
121	130
121	162
121	175
121	285
121	322
121	358
121	393
122	163
122	297
123	221
123	403
123	412
124	126
124	134
124	139
124	187
124	210
125	253
126	412
127	159
127	244
127	395
128	135
128	202
129	142
129	382
132	181
132	351
133	221
134	162
134	163
134	193
134	209
134	230
134	244
134	275
135	143
135	246
136	179
136	227
136	292
137	153
137	162
137	187
137	225
138	181
138	300
138	301
138	349
139	219
139	370
139	419
140	216
141	159
141	160
141	293
141	306
141	317
141	322
141	352
141	366
141	385
141	431
142	276
143	258
143	281
144	158
144	175
144	333
144	372
144	427
145	167
145	173
146	235
146	351
147	303
147	411
148	233
148	291
148	323
148	411
149	169
150	335
152	172
152	234
152	294
152	352
152	422
154	217
154	353
155	227
156	368
156	390
157	299
157	309
158	240
159	229
160	203
160	215
161	164
161	192
161	196
161	235
161	278
161	303
161	404
162	193
162	214
162	228
162	262
163	168
163	315
163	388
164	221
164	283
164	380
169	222
169	250
169	312
169	331
169	370
169	412
170	171
170	208
170	287
170	418
172	243
172	330
173	211
173	265
173	370
174	234
175	237
176	248
177	216
178	204
178	232
178	354
179	255
179	395
180	288
180	414
181	266
182	197
182	203
182	226
182	430
183	365
184	268
185	295
186	242
186	261
188	248
188	261
189	296
189	317
191	194
191	283
191	342
193	195
193	218
193	293
193	346
194	284
194	328
194	371
196	200
196	233
196	344
197	213
199	363
200	237
200	241
200	267
201	377
202	279
202	375
202	413
204	278
204	334
205	276
205	310
206	207
206	232
206	305
207	242
207	320
209	258
209	291
209	338
212	214
212	277
212	407
213	269
213	305
213	380
214	250
214	327
214	329
214	350
214	355
215	387
215	408
216	430
218	271
218	304
218	372
218	373
218	378
221	349
222	253
222	271
222	279
222	301
222	385
222	414
222	421
223	350
227	236
227	426
228	230
228	387
229	272
229	282
230	242
230	285
230	386
231	264
232	256
232	266
232	346
233	243
234	307
236	289
237	327
237	374
238	270
238	278
238	398
240	280
241	318
241	327
242	380
243	281
243	319
243	334
243	345
243	402
244	359
244	379
245	273
245	383
246	420
248	285
249	269
249	424
250	282
250	378
252	258
252	336
252	387
254	310
254	375
254	416
254	423
255	257
255	311
255	322
256	279
258	374
259	262
260	361
260	366
261	356
261	362
263	311
263	346
264	396
264	426
264	429
266	296
267	381
271	286
271	336
272	313
273	417
274	300
274	404
275	402
275	406
275	419
277	399
277	400
277	420
278	316
278	342
278	402
279	338
279	395
280	400
281	288
284	328
284	415
284	420
285	371
287	319
287	373
290	406
292	360
292	385
292	416
294	375
295	364
295	419
297	425
298	398
298	427
300	362
301	384
303	377
304	379
305	339
307	355
310	384
310	403
312	313
314	386
316	332
318	397
324	351
326	332
327	414
328	343
330	369
330	400
332	343
334	346
336	345
338	383
341	367
342	409
344	404
344	410
345	423
356	410
359	407
360	420
363	399
368	385
369	375
375	405
378	406
388	399
389	424
389	429
400	428
408	416
416	431
417	425
